Player Id	Season	Fee	Market Value	Team A	Team B	ID Team A	ID Team B
639119	19/20	-	-	Ulsan Yth.	Ulsan Hyundai	20262	3535
132533	19/20	?	€1.00m	Ulsan Hyundai	Jeonnam Dragons	3535	6503
132533	19/20	End of loan	€1.00m	V-V. Nagasaki	Ulsan Hyundai	23581	3535
132533	18/19	Loan	€1.40m	Ulsan Hyundai	V-V. Nagasaki	3535	23581
132533	16/17	Free transfer	€500Th.	Jeonbuk Motors	Ulsan Hyundai	6502	3535
132533	15/16	?	€500Th.	Jeonnam Dragons	Jeonbuk Motors	6503	6502
132533	10/11	-	-	Chunnam Yth.	Chunnam Dragons	63999	6503
402167	20/21	End of loan	€400Th.	Sangju Sangmu	Ulsan Hyundai	6505	3535
402167	19/20	Loan	€300Th.	Ulsan Hyundai	Sangju Sangmu	3535	6505
402167	19/20	End of loan	€300Th.	Asan Mugunghwa	Ulsan Hyundai	76180	3535
402167	18/19	Loan	€50Th.	Ulsan Hyundai	Asan Mugunghwa	3535	76180
402167	17/18	-	-	Ulsan Yth.	Ulsan Hyundai	20262	3535
429730	19/20	?	€500Th.	Ulsan Hyundai	Suwon FC	3535	31622
429730	19/20	End of loan	€500Th.	Jeonnam Dragons	Ulsan Hyundai	6503	3535
429730	18/19	Loan	€50Th.	Ulsan Hyundai	Jeonnam Dragons	3535	6503
429730	15/16	-	-	Ulsan Yth.	Ulsan Hyundai	20262	3535
402142	20/21	End of loan	€300Th.	Seoul E-Land	Ulsan Hyundai	46292	3535
402142	19/20	Loan	€300Th.	Ulsan Hyundai	Seoul E-Land	3535	46292
402142	19/20	End of loan	€300Th.	V-V. Nagasaki	Ulsan Hyundai	23581	3535
402142	18/19	Loan	€50Th.	Ulsan Hyundai	V-V. Nagasaki	3535	23581
402142	17/18	Free transfer	-	Soongsil Uni	Ulsan Hyundai	24768	3535
402142	16/17	-	-	Ulsan Yth.	Soongsil Uni	20262	24768
507535	19/20	Free transfer	€100Th.	Ulsan Hyundai	Suwon FC	3535	31622
507535	19/20	End of loan	€100Th.	Incheon Utd.	Ulsan Hyundai	2996	3535
507535	19/20	Loan	€75Th.	Ulsan Hyundai	Incheon Utd.	3535	2996
507535	16/17	-	-	Ulsan Uni	Ulsan Hyundai	39290	3535
507535	12/13	-	-	Ulsan Yth.	Ulsan Uni	20262	39290
561403	19/20	€272Th.	€50Th.	Ulsan Hyundai	Din. Zagreb II	3535	44796
561403	19/20	End of loan	€50Th.	Din. Zagreb II	Ulsan Hyundai	44796	3535
561403	18/19	-	-	Din. Zagreb U19	Din. Zagreb II	9641	44796
561403	17/18	Loan	-	Ulsan Hyundai	Din. Zagreb U19	3535	9641
561403	17/18	-	-	Ulsan Yth.	Ulsan Hyundai	20262	3535
90720	19/20	-	€1.00m	Without Club	Ulsan Hyundai	515	3535
90720	19/20	-	€1.00m	Slaven Belupo	Without Club	2362	515
90720	19/20	Free transfer	€1.00m	Al Rayyan	Slaven Belupo	3229	2362
90720	15/16	€990Th.	€750Th.	FC Seoul	Al Rayyan	6500	3229
90720	02/03	Free transfer	-	HighSchool Team	Anyang LG Cheeta	24067	6500
639240	20/21	End of loan	€100Th.	W. Bremen II	Ulsan Hyundai	87	3535
639240	20/21	Loan	€100Th.	Ulsan Hyundai	W. Bremen II	3535	87
639240	19/20	End of loan	€100Th.	W. Bremen U19	Ulsan Hyundai	2491	3535
639240	19/20	Loan fee:	€25Th.	Ulsan Hyundai	W. Bremen U19	3535	2491
639240	19/20	-	€25Th.	Ulsan Yth.	Ulsan Hyundai	20262	3535
428634	19/20	?	€150Th.	Ulsan Hyundai	Gimhae FC	3535	35761
428634	19/20	End of loan	€150Th.	Gyeongju KHNP	Ulsan Hyundai	32051	3535
428634	18/19	Loan	€100Th.	Ulsan Hyundai	Gyeongju KHNP	3535	32051
428634	18/19	End of loan	€100Th.	Gwangju FC	Ulsan Hyundai	30925	3535
428634	18/19	Loan	€100Th.	Ulsan Hyundai	Gwangju FC	3535	30925
428634	17/18	End of loan	-	Gimhae FC	Ulsan Hyundai	35761	3535
428634	17/18	Loan	-	Ulsan Hyundai	Gimhae FC	3535	35761
428634	16/17	End of loan	-	Seoul E-Land	Ulsan Hyundai	46292	3535
428634	16/17	Loan	-	Ulsan Hyundai	Seoul E-Land	3535	46292
428634	16/17	End of loan	-	Ulsan Dolphin	Ulsan Hyundai	30028	3535
428634	16/17	Loan	-	Ulsan Hyundai	Ulsan Dolphin	3535	30028
428634	15/16	draft	-	Dankook Univ	Ulsan Hyundai	27107	3535
557825	19/20	?	€175Th.	Ulsan Hyundai	Hwaseong FC	3535	43177
557825	19/20	End of loan	€175Th.	Asan Mugunghwa	Ulsan Hyundai	76180	3535
557825	18/19	Loan	€50Th.	Ulsan Hyundai	Asan Mugunghwa	3535	76180
557825	17/18	Free transfer	-	Ulsan Uni	Ulsan Hyundai	39290	3535
558082	19/20	-	€175Th.	LASK	Juniors OÖ	413	935
558082	19/20	?	€175Th.	Ulsan Hyundai	LASK	3535	413
558082	18/19	End of loan	€175Th.	LASK	Ulsan Hyundai	413	3535
558082	18/19	-	-	Juniors OÖ	LASK	935	413
558082	17/18	Loan	-	Ulsan Hyundai	Juniors OÖ	3535	935
558082	17/18	draft	-	SungkyunkwanUni	Ulsan Hyundai	9156	3535
264082	19/20	€430Th.	€600Th.	Ulsan Hyundai	Jeju Utd.	3535	19684
264082	18/19	Free transfer	€600Th.	Seoul E-Land	Ulsan Hyundai	46292	3535
264082	18/19	End of loan	€600Th.	Sangju Sangmu	Seoul E-Land	6505	46292
264082	16/17	Loan	-	Seoul E-Land	Sangju Sangmu	46292	6505
264082	14/15	?	-	Goyang Hi FC	Seoul E-Land	39279	46292
264082	12/13	Free transfer	-	Hanyang Univ.	Goyang Hi FC	50143	39279
657036	19/20	Free transfer	€75Th.	Ulsan Hyundai	Daejeon KoRail	3535	43464
657036	18/19	Free transfer	-	Kwangwoon University	Ulsan Hyundai	2710	3535
81791	19/20	Free transfer	€500Th.	Ulsan Hyundai	Busan IPark	3535	2582
81791	15/16	End of loan	€1.00m	Sangju Sangmu	Ulsan Hyundai	6505	3535
81791	13/14	Loan	€1.00m	Ulsan Hyundai	Sangju Sangmu	3535	6505
81791	10/11	?	€1.20m	Suwon Bluewings	Ulsan Hyundai	3301	3535
81791	09/10	?	€1.20m	Jeju Utd.	Suwon Bluewings	19684	3301
81791	08/09	?	€500Th.	Jeonbuk Motors	Jeju Utd.	6502	19684
81791	07/08	?	-	Chunnam Dragons	Jeonbuk Motors	6503	6502
81791	03/04	Free transfer	-	HighSchool Team	Chunnam Dragons	24067	6503
314773	20/21	End of loan	€525Th.	Sangju Sangmu	Ulsan Hyundai	6505	3535
314773	19/20	Loan	€650Th.	Ulsan Hyundai	Sangju Sangmu	3535	6505
314773	14/15	End of loan	€50Th.	Albirex Niigata	Ulsan Hyundai	8344	3535
314773	14/15	Loan	€50Th.	Ulsan Hyundai	Albirex Niigata	3535	8344
314773	13/14	Free transfer	-	Hongik Uni	Ulsan Hyundai	26866	3535
657035	19/20	Free transfer	€50Th.	Ulsan Hyundai	Busan IPark	3535	2582
657035	18/19	Free transfer	-	Honam Uni	Ulsan Hyundai	70730	3535
657035	16/17	-	-	Jeonju THS	Honam Uni	80231	70730
657035	13/14	-	-	Jeonnam Yth.	Jeonju THS	63999	80231
657037	19/20	Free transfer	€50Th.	Ulsan Hyundai	Hwaseong FC	3535	43177
657037	18/19	Free transfer	-	Ulsan Uni	Ulsan Hyundai	39290	3535
374076	20/21	End of loan	€725Th.	Sangju Sangmu	Ulsan Hyundai	6505	3535
374076	19/20	Loan	€900Th.	Ulsan Hyundai	Sangju Sangmu	3535	6505
374076	16/17	€385Th.	-	FC Seoul	Ulsan Hyundai	6500	3535
374076	14/15	Free transfer	-	Konkuk Uni	FC Seoul	26242	6500
314931	19/20	Free transfer	€275Th.	Ulsan Hyundai	Seoul E-Land	3535	46292
314931	16/17	End of loan	€50Th.	Chungju	Ulsan Hyundai	32093	3535
314931	15/16	Loan	€50Th.	Ulsan Hyundai	Chungju	3535	32093
314931	15/16	End of loan	€50Th.	Gangwon FC	Ulsan Hyundai	21459	3535
314931	14/15	Loan	€50Th.	Ulsan Hyundai	Gangwon FC	3535	21459
314931	14/15	End of loan	€50Th.	Ulsan Dolphin	Ulsan Hyundai	30028	3535
314931	13/14	Loan	-	Ulsan Hyundai	Ulsan Dolphin	3535	30028
314931	13/14	draft	-	Konkuk Uni	Ulsan Hyundai	26242	3535
657033	19/20	Free transfer	€50Th.	Ulsan Hyundai	Icheon Citizen	3535	39430
657033	18/19	Free transfer	-	Myongji Uni	Ulsan Hyundai	26130	3535
562948	19/20	End of loan	€200Th.	Juniors OÖ	Ulsan Hyundai	935	3535
562948	19/20	Loan	€100Th.	Ulsan Hyundai	Juniors OÖ	3535	935
562948	18/19	End of loan	€100Th.	Unterhaching	Ulsan Hyundai	66	3535
562948	18/19	-	€50Th.	U'haching U19	Unterhaching	8207	66
562948	17/18	Loan	-	Ulsan Hyundai	U'haching U19	3535	8207
562948	17/18	-	-	Ulsan Yth.	Ulsan Hyundai	20262	3535
429676	19/20	Loan	€100Th.	Ulsan Hyundai	Seoul E-Land	3535	46292
429676	16/17	-	-	Ulsan Yth.	Ulsan Hyundai	20262	3535
81792	19/20	?	€350Th.	Ulsan Hyundai	Gwangju FC	3535	30925
81792	16/17	Free transfer	€600Th.	Jeonbuk Motors	Ulsan Hyundai	6502	3535
81792	15/16	Free transfer	€600Th.	Kashiwa Reysol	Jeonbuk Motors	6632	6502
81792	12/13	?	€1.00m	Busan IPark	Kashiwa Reysol	2582	6632
81792	07/08	?	-	Daejeon Citizen	Busan I'Park	6499	2582
81792	04/05	?	-	Ulsan Hyundai	Daejeon Citizen	3535	6499
81792	03/04	Free transfer	-	Jeonju Uni	Ulsan Hyundai	27249	3535
154742	19/20	?	€600Th.	Ulsan Hyundai	Gyeongnam FC	3535	16696
154742	17/18	Free transfer	€500Th.	YB Funde	Ulsan Hyundai	8539	3535
154742	17/18	?	€550Th.	Jeju Utd.	YB Funde	19684	8539
154742	16/17	End of loan	€550Th.	Sangju Sangmu	Jeju Utd.	6505	19684
154742	14/15	Loan	€550Th.	Jeju Utd.	Sangju Sangmu	19684	6505
154742	13/14	?	€550Th.	Daegu FC	Jeju Utd.	6504	19684
154742	09/10	draft	-	Dong-A Uni	Daegu FC	39278	6504
144180	19/20	?	€350Th.	Ulsan Hyundai	Jeju Utd.	3535	19684
144180	17/18	?	€225Th.	Without Club	Ulsan Hyundai	515	3535
144180	17/18	End of loan	€375Th.	Sangju Sangmu	Without Club	6505	515
144180	15/16	Loan	€375Th.	Without Club	Sangju Sangmu	515	6505
144180	15/16	-	€375Th.	Daejeon Citizen	Without Club	6499	515
144180	14/15	Free transfer	€375Th.	Kyoto Sanga	Daejeon Citizen	593	6499
144180	12/13	Free transfer	€325Th.	Tokushima Vort.	Kyoto Sanga	17832	593
144180	09/10	Free transfer	-	Honam Uni	Tokushima Vort.	70730	17832
103559	19/20	End of loan	€1.25m	Ulsan Hyundai	Man City U23	3535	9265
103559	18/19	Loan	€900Th.	Man City U23	Ulsan Hyundai	9265	3535
103559	18/19	End of loan	€900Th.	IFK Göteborg	Man City U23	801	9265
103559	17/18	Loan	€900Th.	Man City U23	IFK Göteborg	9265	801
103559	17/18	Free transfer	€900Th.	NYCFC	Man City U23	40058	9265
103559	17/18	End of loan	€900Th.	IFK Göteborg	NYCFC	801	40058
103559	16/17	Loan	€700Th.	NYCFC	IFK Göteborg	40058	801
103559	14/15	Free transfer	€1.40m	Rosenborg BK	NYCFC	195	40058
103559	12/13	?	€800Th.	Stabæk Fotball	Rosenborg BK	1274	195
103559	11/12	End of loan	€800Th.	KAA Gent	Stabæk Fotball	157	1274
103559	11/12	Loan	€1.10m	Stabæk Fotball	KAA Gent	1274	157
103559	08/09	-	-	Stabaek IF U19	Stabæk Fotball	17331	1274
128375	19/20	?	€1.35m	Kashiwa Reysol	Jeonbuk Motors	6632	6502
128375	19/20	End of loan	€1.35m	Ulsan Hyundai	Kashiwa Reysol	3535	6632
128375	18/19	Loan	€1.00m	Kashiwa Reysol	Ulsan Hyundai	6632	3535
128375	17/18	?	€2.00m	Jeonbuk Motors	Kashiwa Reysol	6502	6632
128375	15/16	Free transfer	€2.00m	Matsumoto Yama.	Jeonbuk Motors	25765	6502
128375	15/16	-	€2.00m	Without Club	Matsumoto Yama.	515	25765
128375	15/16	-	€2.00m	Wigan	Without Club	1071	515
128375	14/15	-	€2.00m	Without Club	Wigan	515	1071
128375	14/15	-	€2.00m	Cardiff	Without Club	603	515
128375	12/13	€3.00m	€2.00m	Cerezo Osaka	Cardiff	1022	603
128375	10/11	End of loan	€450Th.	Oita Trinita	Cerezo Osaka	3935	1022
128375	09/10	Loan	€150Th.	Cerezo Osaka	Oita Trinita	1022	3935
128375	09/10	Free transfer	-	Hongik Uni	Cerezo Osaka	26866	1022
128375	08/09	-	-	Shingal HS	Hongik Uni	42173	26866
402160	19/20	€500Th.	€600Th.	Incheon Utd.	FC Seoul	2996	6500
402160	16/17	-	-	Incheon Yth.	Incheon Utd.	40868	2996
568632	19/20	Free transfer	-	Soongsil Uni	FC Seoul	24768	6500
568632	17/18	-	-	FC Seoul Yth.	Soongsil Uni	20367	24768
427550	19/20	Free transfer	€575Th.	Jeonnam Dragons	FC Seoul	6503	6500
427550	15/16	-	-	Jeonnam Yth.	Jeonnam Dragons	63999	6503
486598	20/21	End of loan	€350Th.	FC Seoul	Jeonbuk Motors	6500	6502
486598	19/20	Loan	€450Th.	Jeonbuk Motors	FC Seoul	6502	6500
486598	18/19	€465Th.	€250Th.	Ulsan Hyundai	Jeonbuk Motors	3535	6502
486598	16/17	Free transfer	-	Yonsei Univ.	Ulsan Hyundai	27039	3535
486598	14/15	-	-	Eonnam High	Yonsei Univ.	42166	27039
342137	19/20	?	€200Th.	FC Seoul	Suwon FC	6500	31622
342137	19/20	End of loan	€200Th.	Daejeon Hana C.	FC Seoul	6499	6500
342137	19/20	Loan	€100Th.	FC Seoul	Daejeon Hana C.	6500	6499
342137	16/17	Free transfer	-	Honam Uni	FC Seoul	70730	6500
342137	13/14	-	-	FC Seoul Yth.	Honam Uni	20367	70730
676391	19/20	-	-	FC Seoul Res.	FC Seoul	29187	6500
676391	18/19	Free transfer	-	Sun Moon Uni.	FC Seoul Res.	51708	29187
676391	15/16	-	-	FC Seoul Yth.	Sun Moon Uni.	20367	51708
732697	19/20	-	-	FC Seoul Res.	FC Seoul	29187	6500
732697	19/20	Free transfer	-	Kwangwoon University	FC Seoul Res.	2710	29187
147841	19/20	-	€600Th.	Without Club	FC Seoul	515	6500
147841	19/20	-	€900Th.	Jeonbuk Motors	Without Club	6502	515
147841	17/18	Free transfer	€900Th.	SJZ Ever Bright	Jeonbuk Motors	35272	6502
147841	16/17	€3.75m	€900Th.	FC Seoul	SJZ Ever Bright	6500	35272
147841	15/16	Free transfer	-	Daejeon Citizen	FC Seoul	6499	6500
147841	13/14	Free transfer	-	DL Shide	Daejeon Citizen	3178	6499
147841	13/14	End of loan	-	Atlético-GO	DL Shide	15172	3178
147841	13/14	Loan	€500Th.	DL Shide	Atlético-GO	3178	15172
147841	13/14	End of loan	€500Th.	EC Bahia	DL Shide	10010	3178
147841	12/13	Loan	€500Th.	DL Shide	EC Bahia	3178	10010
147841	11/12	€2.10m	€750Th.	Fluminense	DL Shide	2462	3178
147841	10/11	End of loan	€750Th.	Palmeiras	Fluminense	1023	2462
147841	10/11	Loan	-	Fluminense	Palmeiras	2462	1023
147841	10/11	End of loan	-	EC Bahia	Fluminense	10010	2462
147841	09/10	Loan	-	Fluminense	EC Bahia	2462	10010
147841	09/10	?	-	América-RJ	Fluminense	9138	2462
147841	08/09	-	-	Without Club	América-RJ	515	9138
147841	08/09	-	-	EC Bahia	Without Club	10010	515
147841	06/07	-	-	EC Bahia B	EC Bahia	17817	10010
152690	19/20	Free transfer	€150Th.	FC Seoul	Daejeon Hana C.	6500	6499
152690	19/20	End of loan	€150Th.	Pocheon Citizen	FC Seoul	39251	6500
152690	17/18	Loan	€400Th.	FC Seoul	Pocheon Citizen	6500	39251
152690	16/17	Free transfer	€100Th.	Seoul E-Land	FC Seoul	46292	6500
152690	15/16	?	€100Th.	Jeonbuk Motors	Seoul E-Land	6502	46292
152690	12/13	?	€350Th.	Incheon Utd.	Jeonbuk Motors	2996	6502
152690	11/12	Free transfer	€350Th.	FC Seoul	Incheon Utd.	6500	2996
152690	09/10	Free transfer	-	Chunnam Dragons	FC Seoul	6503	6500
152690	06/07	-	-	Chunnam Yth.	Chunnam Dragons	63999	6503
568659	19/20	-	-	FC Seoul Res.	FC Seoul	29187	6500
568659	17/18	-	-	FC Seoul Yth.	FC Seoul Res.	20367	29187
732699	19/20	-	-	FC Seoul Res.	FC Seoul	29187	6500
732699	19/20	Free transfer	-	SungkyunkwanUni	FC Seoul Res.	9156	29187
732699	15/16	-	-	BuGyeong HS (B)	SungkyunkwanUni	71022	9156
217569	19/20	Free transfer	€750Th.	FC Seoul	Al-Wahda FC	6500	161
217569	19/20	End of loan	€775Th.	Asan Mugunghwa	FC Seoul	76180	6500
217569	17/18	Loan	€775Th.	FC Seoul	Asan Mugunghwa	6500	76180
217569	17/18	Free transfer	€1.20m	Al-Ain FC	FC Seoul	2150	6500
217569	13/14	€5.00m	€1.00m	Pohang Steelers	Al-Ain FC	311	2150
217569	11/12	Free transfer	-	Yeungnam Uni	Pohang Steelers	41710	311
217569	09/10	?	-	Pohang St. Yth.	Yeungnam Uni	20339	41710
568661	19/20	-	-	FC Seoul Res.	FC Seoul	29187	6500
568661	17/18	-	-	FC Seoul Yth.	FC Seoul Res.	20367	29187
402156	19/20	-	-	FC Seoul Res.	FC Seoul	29187	6500
402156	17/18	Free transfer	-	Hanyang Univ.	FC Seoul Res.	50143	29187
402156	15/16	-	-	FC Seoul Yth.	Hanyang Univ.	20367	50143
732698	19/20	-	-	FC Seoul Res.	FC Seoul	29187	6500
732698	19/20	Free transfer	-	Kwangwoon University	FC Seoul Res.	2710	29187
740765	19/20	-	-	FC Seoul Res.	FC Seoul	29187	6500
740765	18/19	-	-	FC Seoul Yth.	FC Seoul Res.	20367	29187
217345	19/20	End of loan	€800Th.	Asan Mugunghwa	FC Seoul	76180	6500
217345	17/18	Loan	€750Th.	FC Seoul	Asan Mugunghwa	6500	76180
217345	15/16	Free transfer	€500Th.	Busan IPark	FC Seoul	2582	6500
217345	11/12	Free transfer	-	Konkuk Uni	Busan IPark	26242	2582
497406	19/20	Free transfer	€50Th.	FC Seoul	Chuncheon FC	6500	43089
497406	18/19	Free transfer	€100Th.	Jeju Utd.	FC Seoul	19684	6500
497406	18/19	End of loan	€50Th.	Daejeon Citizen	Jeju Utd.	6499	19684
497406	18/19	Loan	€50Th.	Jeju Utd.	Daejeon Citizen	19684	6499
497406	16/17	Free transfer	-	Kyung Hee Univ.	Jeju Utd.	18915	19684
428649	21/22	End of loan	€350Th.	Sangju Sangmu	FC Seoul	6505	6500
428649	19/20	Loan	€350Th.	FC Seoul	Sangju Sangmu	6500	6505
428649	17/18	Free transfer	€350Th.	Gwangju FC	FC Seoul	30925	6500
428649	15/16	Free transfer	-	Hannam Uni	Gwangju FC	39280	30925
314345	19/20	Free transfer	€150Th.	FC Seoul	Daejeon Hana C.	6500	6499
314345	14/15	End of loan	€50Th.	Gimhae FC	FC Seoul	35761	6500
314345	14/15	Loan	€50Th.	FC Seoul	Gimhae FC	6500	35761
314345	13/14	-	-	FC Seoul Yth.	FC Seoul	20367	6500
672654	19/20	Free transfer	€50Th.	FC Seoul	Ulsan Citizen	6500	71578
672654	18/19	Free transfer	-	Cheongju City	FC Seoul	43088	6500
672654	17/18	Free transfer	-	Haksung HS	Cheongju City	35050	43088
639698	20/21	End of loan	€75Th.	Ansan Greeners	FC Seoul	57434	6500
639698	19/20	Loan	€75Th.	FC Seoul	Ansan Greeners	6500	57434
639698	18/19	Free transfer	-	Korea University	FC Seoul	854	6500
639698	16/17	-	-	Haksung HS	Korea University	35050	854
292247	19/20	Free transfer	€150Th.	FC Seoul	Jeonnam Dragons	6500	6503
292247	17/18	End of loan	€200Th.	AFC Tubize	FC Seoul	3772	6500
292247	17/18	Loan	€25Th.	FC Seoul	AFC Tubize	6500	3772
292247	16/17	draft	€25Th.	Yonsei Univ.	FC Seoul	27039	6500
292247	14/15	Free transfer	€25Th.	FC Seoul Yth.	Yonsei Univ.	20367	27039
128378	19/20	Free transfer	€100Th.	FC Seoul	Gimhae FC	6500	35761
128378	17/18	End of loan	€500Th.	Sangju Sangmu	FC Seoul	6505	6500
128378	15/16	Loan	€500Th.	FC Seoul	Sangju Sangmu	6500	6505
128378	12/13	Free transfer	-	Korea University	FC Seoul	854	6500
420640	21/22	End of loan	€300Th.	Sangju Sangmu	FC Seoul	6505	6500
420640	19/20	Loan	€300Th.	FC Seoul	Sangju Sangmu	6500	6505
420640	18/19	Free transfer	€450Th.	Pohang Steelers	FC Seoul	311	6500
420640	17/18	End of loan	€450Th.	Gyeongnam FC	Pohang Steelers	16696	311
420640	16/17	Loan	-	Pohang Steelers	Gyeongnam FC	311	16696
420640	15/16	draft	-	Yeungnam Uni	Pohang Steelers	41710	311
420640	12/13	-	-	Pohang St. Yth.	Yeungnam Uni	20339	41710
426924	19/20	Free transfer	€50Th.	FC Seoul	Jeonnam Dragons	6500	6503
426924	15/16	-	-	FC Seoul Yth.	FC Seoul	20367	6500
568664	20/21	End of loan	€50Th.	Pocheon Citizen	FC Seoul	39251	6500
568664	19/20	Loan	€50Th.	FC Seoul	Pocheon Citizen	6500	39251
568664	18/19	-	-	FC Seoul Yth.	FC Seoul	20367	6500
568634	20/21	End of loan	€50Th.	Pocheon Citizen	FC Seoul	39251	6500
568634	19/20	Loan	€50Th.	FC Seoul	Pocheon Citizen	6500	39251
568634	18/19	-	-	FC Seoul Yth.	FC Seoul	20367	6500
501988	19/20	?	€50Th.	FC Seoul	Defense Min.	6500	25384
501988	16/17	Free transfer	-	Bupyeong HS	FC Seoul	70724	6500
177443	19/20	?	€425Th.	FC Seoul	Daejeon Hana C.	6500	6499
177443	17/18	End of loan	€650Th.	Sangju Sangmu	FC Seoul	6505	6500
177443	15/16	Loan	€650Th.	FC Seoul	Sangju Sangmu	6500	6505
177443	13/14	Free transfer	€650Th.	Daejeon Citizen	FC Seoul	6499	6500
177443	10/11	Free transfer	-	Pai Chai Uni	Daejeon Citizen	35149	6499
99445	19/20	-	-	FC Seoul	Retired	6500	123
99445	16/17	Free transfer	€900Th.	FC Tokyo	FC Seoul	6631	6500
99445	16/17	End of loan	€900Th.	Nagoya Grampus	FC Tokyo	1066	6631
99445	15/16	Loan	€900Th.	FC Tokyo	Nagoya Grampus	6631	1066
99445	15/16	?	€900Th.	BJ Guoan	FC Tokyo	3176	6631
99445	13/14	€1.20m	€1.50m	FC Seoul	BJ Guoan	6500	3176
99445	09/10	Free transfer	€450Th.	Jeonbuk Motors	FC Seoul	6502	6500
99445	08/09	?	-	Daegu FC	Jeonbuk Motors	6504	6502
99445	05/06	?	-	Ulsan Hyundai	Daegu FC	3535	6504
99445	03/04	draft	-	Bupyeong HS	Ulsan Hyundai	70724	3535
